amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
628774.45,open-space-and-leisure,06/02209/FUL-da,06/02209/FUL-S2.5.3,,2020-05-14,local-authority-eng:SND,2010-04-22,,/developer-agreement-contribution/local-authority-eng/SND/06-02209-FUL-S2-5-3
5.5E+4,transport-and-travel,07/05523/MID-da,07/05523/MID-7.2,,2020-05-14,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-2
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.1,,2020-05-14,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-1
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.2,,2020-05-14,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-2
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.3,,2020-05-14,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-3
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.4,,2020-06-26,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-4
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.5,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-5
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.6,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-6
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.7,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-7
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.8,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-8
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.9,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-9
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.10,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-10
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.11,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-11
5.5E+4,open-space-and-leisure,07/05523/MID-da,07/05523/MID-7.1.12,,2020-10-19,local-authority-eng:SND,2015-09-29,,/developer-agreement-contribution/local-authority-eng/SND/07-05523-MID-7-1-12
813,other,19/01325/FUL-da,19/01325/FUL-S2.1,,2020-10-19,local-authority-eng:SND,2020-01-27,,/developer-agreement-contribution/local-authority-eng/SND/19-01325-FUL-S2-1
8E+1,monitoring-fees,19/01325/FUL-da,19/01325/FUL-MON,,2020-06-03,local-authority-eng:SND,2020-01-27,,/developer-agreement-contribution/local-authority-eng/SND/19-01325-FUL-MON
1626,other,19/00628/FUL-da,19/00628/FUL-3a.,,2020-10-19,local-authority-eng:SND,2019-11-12,,/developer-agreement-contribution/local-authority-eng/SND/19-00628-FUL-3a-
5E+2,monitoring-fees,19/00628/FUL-da,19/00628/FUL-MON,,2020-06-03,local-authority-eng:SND,2019-11-12,,/developer-agreement-contribution/local-authority-eng/SND/19-00628-FUL-MON
15932,other,18/01276/FUL-da,18/01276/FUL-S2.1,,2020-10-19,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-S2-1
24883,education,18/01276/FUL-da,18/01276/FUL-S2.2,,2020-05-14,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-S2-2
4.8E+4,affordable-housing,18/01276/FUL-da,18/01276/FUL-S2.3,,2020-05-14,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-S2-3
9814,open-space-and-leisure,18/01276/FUL-da,18/01276/FUL-S2.4.1,,2020-05-14,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-S2-4-1
9814,open-space-and-leisure,18/01276/FUL-da,18/01276/FUL-S2.4.2,,2020-05-14,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-S2-4-2
3E+3,monitoring-fees,18/01276/FUL-da,18/01276/FUL-MON,,2020-06-03,local-authority-eng:SND,2019-12-18,,/developer-agreement-contribution/local-authority-eng/SND/18-01276-FUL-MON
1897,other,18/02239/FUL-da,18/02239/FUL-S2.1,,2020-10-19,local-authority-eng:SND,2020-01-16,,/developer-agreement-contribution/local-authority-eng/SND/18-02239-FUL-S2-1
5E+2,monitoring-fees,18/02239/FUL-da,18/02239/FUL-MON,,2020-05-18,local-authority-eng:SND,2020-01-16,,/developer-agreement-contribution/local-authority-eng/SND/18-02239-FUL-MON
57067.2,education,11/03181/OUT-da,11/03181/OUT-S3.1,2020-01-13,2020-10-19,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S3-1
57067.2,education,11/03181/OUT-da,11/03181/OUT-S3.2,2020-01-13,2020-10-19,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S3-2
14266.8,education,11/03181/OUT-da,11/03181/OUT-S3.3,2020-01-13,2020-10-19,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S3-3
31386.96,education,11/03181/OUT-da,11/03181/OUT-S3.4,2020-01-13,2020-10-19,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S3-4
1.402E+4,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.1,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-1
1.402E+4,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.2,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-2
1.402E+4,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.3,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-3
1.402E+4,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.4,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-4
7.01E+3,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.5,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-5
7.01E+3,open-space-and-leisure,11/03181/OUT-da,11/03181/OUT-S4.6,,2020-05-18,local-authority-eng:SND,2012-03-27,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-OUT-S4-6
57067.2,education,11/03181/DOV-da,11/03181/DOV-S3.1,,2020-10-19,local-authority-eng:SND,2020-01-13,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-DOV-S3-1
57067.2,education,11/03181/DOV-da,11/03181/DOV-S3.2,,2020-10-19,local-authority-eng:SND,2020-01-13,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-DOV-S3-2
14266.8,education,11/03181/DOV-da,11/03181/DOV-S3.3,,2020-10-19,local-authority-eng:SND,2020-01-13,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-DOV-S3-3
31386.96,education,11/03181/DOV-da,11/03181/DOV-S3.4,,2020-10-19,local-authority-eng:SND,2020-01-13,,/developer-agreement-contribution/local-authority-eng/SND/11-03181-DOV-S3-4
114927,education,10/01549/OUT-da,10/01549/OUT-S1.1a,,2020-05-18,local-authority-eng:SND,2011-01-27,,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S1-1a
114927,education,10/01549/OUT-da,10/01549/OUT-S1.1b,,2020-05-18,local-authority-eng:SND,2011-01-27,,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S1-1b
26672.48,education,10/01549/OUT-da,10/01549/OUT-S1.1c,,2020-05-18,local-authority-eng:SND,2011-01-27,,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S1-1c
,affordable-housing,10/01549/OUT-da,10/01549/OUT-S2.,2011-06-06,2020-05-18,local-authority-eng:SND,2011-01-27,22,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S2-
,affordable-housing,11/00982/REM-da,11/00982/REM-S1.2c,,2020-05-18,local-authority-eng:SND,2011-06-06,10,/developer-agreement-contribution/local-authority-eng/SND/11-00982-REM-S1-2c
7E+3,other,10/02420/FUL-da,10/02420/FUL-C4,,2020-05-18,local-authority-eng:SND,2011-07-01,,/developer-agreement-contribution/local-authority-eng/SND/10-02420-FUL-C4
8818,other,10/03941/OUT-da,10/03941/OUT-S2.1,,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-1
45708,open-space-and-leisure,10/03941/OUT-da,10/03941/OUT-S2.2.1,2015-05-14,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-1
45707,open-space-and-leisure,10/03941/OUT-da,10/03941/OUT-S2.2.2,2015-05-14,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-2
45707,open-space-and-leisure,10/03941/OUT-da,10/03941/OUT-S2.2.3,2015-05-14,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-3
38093,open-space-and-leisure,10/03941/OUT-da,10/03941/OUT-S2.3.1,,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-3-1
38092,open-space-and-leisure,10/03941/OUT-da,10/03941/OUT-S2.3.2,,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-3-2
28735,green-infrastructure,10/03941/OUT-da,10/03941/OUT-S2.4,,2020-05-18,local-authority-eng:SND,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-4
,affordable-housing,10/03941/OUT-da,10/03941/OUT-S3,,2020-05-18,local-authority-eng:SND,2014-03-31,15,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S3
8.515E+4,other,14/00899/REM-da,14/00899/REM-S1.2.1,,2020-10-19,local-authority-eng:SND,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-1
85148,other,14/00899/REM-da,14/00899/REM-S1.2.2,,2020-10-19,local-authority-eng:SND,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-2
85418,other,14/00899/REM-da,14/00899/REM-S1.2.3,,2020-10-19,local-authority-eng:SND,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-3
33339.04,education,11/00360/FUL-da,11/00360/FUL-S2.2.1.1,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-1
33339.04,education,11/00360/FUL-da,11/00360/FUL-S2.2.1.2,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-2
33339.04,education,11/00360/FUL-da,11/00360/FUL-S2.2.1.3,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-3
12387.82,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.3.1.1,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-1
12387.82,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.3.1.2,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-2
12387.82,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.3.1.3,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-3
4.026E+4,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.4.1,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-4-1
41632.78,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.5.1.1,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-1
41632.78,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.5.1.2,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-2
41632.78,open-space-and-leisure,11/00360/FUL-da,11/00360/FUL-S2.5.1.3,,2020-05-18,local-authority-eng:SND,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-3
7813.75,education,08/01630/FUL-da,08/01630/FUL-S2.2,,2020-05-18,local-authority-eng:SND,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-2
3045.09,open-space-and-leisure,08/01630/FUL-da,08/01630/FUL-S2.3,,2020-05-18,local-authority-eng:SND,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-3
4062.33,open-space-and-leisure,08/01630/FUL-da,08/01630/FUL-S2.4,,2020-05-18,local-authority-eng:SND,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-4
7240.06,open-space-and-leisure,08/01630/FUL-da,08/01630/FUL-S2.5,,2020-05-18,local-authority-eng:SND,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-5
33334,open-space-and-leisure,11/01794/FUL-da,11/01794/FUL-S1.1,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-1
33333,open-space-and-leisure,11/01794/FUL-da,11/01794/FUL-S1.2,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-2
33333,open-space-and-leisure,11/01794/FUL-da,11/01794/FUL-S1.3,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-3
,open-space-and-leisure,11/01794/FUL-da,11/01794/FUL-S2.1,,2020-05-18,local-authority-eng:SND,2012-10-22,1,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S2-1
2.08E+4,open-space-and-leisure,11/01794/FUL-da,11/01794/FUL-S2.2,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S2-2
33334,education,11/01794/FUL-da,11/01794/FUL-S4.1,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-1
33333,education,11/01794/FUL-da,11/01794/FUL-S4.2,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-2
33333,education,11/01794/FUL-da,11/01794/FUL-S4.3,,2020-05-18,local-authority-eng:SND,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-3
1.5E+5,transport-and-travel,11/02362/OUT-da,11/02362/OUT-S2.A,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-A
158523.86,education,11/02362/OUT-da,11/02362/OUT-S2.B.1.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-1
158523.87,education,11/02362/OUT-da,11/02362/OUT-S2.B.1.2,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-2
158523.86,education,11/02362/OUT-da,11/02362/OUT-S2.B.1.3,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-3
7.01E+4,open-space-and-leisure,11/02362/OUT-da,11/02362/OUT-S2.C.2.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-1
7.01E+4,open-space-and-leisure,11/02362/OUT-da,11/02362/OUT-S2.C.2.2,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-2
7.01E+4,open-space-and-leisure,11/02362/OUT-da,11/02362/OUT-S2.C.2.3,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-3
156333.34,green-infrastructure,11/02362/OUT-da,11/02362/OUT-S2.D.1.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-1
156333.33,green-infrastructure,11/02362/OUT-da,11/02362/OUT-S2.D.1.2,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-2
156333.33,green-infrastructure,11/02362/OUT-da,11/02362/OUT-S2.D.1.3,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-3
29346,transport-and-travel,11/02362/OUT-da,11/02362/OUT-S2.E.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-E-1
,affordable-housing,11/02362/OUT-da,11/02362/OUT-S7.A,,2020-05-19,local-authority-eng:SND,2016-07-25,30,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S7-A
21525,transport-and-travel,13/00400/VAR-da,13/00400/VAR-S2.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S2-1
290113,transport-and-travel,13/00400/VAR-da,13/00400/VAR-S2.2,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S2-2
53812,open-space-and-leisure,13/00400/VAR-da,13/00400/VAR-S3.1,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-1
3.718E+4,open-space-and-leisure,13/00400/VAR-da,13/00400/VAR-S3.2,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-2
13942,green-infrastructure,13/00400/VAR-da,13/00400/VAR-S3.3,,2020-05-19,local-authority-eng:SND,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-3
1.555E+4,green-infrastructure,13/00799-FUL-da,13/00799/FUL-S2.1.1,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-1-1
18349,green-infrastructure,13/00799/FUL-da,13/00799/FUL-S2.1.2,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-1-2
5.109E+4,other,13/00799/FUL-da,13/00799/FUL-S2.2.1,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-1
5.109E+4,other,13/00799/FUL-da,13/00799/FUL-S2.2.2,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-2
83447,other,13/00799/FUL-da,13/00799/FUL-S2.2.3,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-3
2.5E+5,affordable-housing,13/00799/FUL-da,13/00799/FUL-S2.4.1,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-1
2.5E+5,affordable-housing,13/00799/FUL-da,13/00799/FUL-S2.4.2,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-2
2.33E+5,affordable-housing,13/00799/FUL-da,13/00799/FUL-S2.4.3,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-3
103731.66,education,13/00799/FUL-da,13/00799/FUL-S2.5.1,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-1
103731.66,education,13/00799/FUL-da,13/00799/FUL-S2.5.2,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-2
103731.68,education,13/00799/FUL-da,13/00799/FUL-S2.5.3,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-3
76409,open-space-and-leisure,13/00799/FUL-da,13/00799/FUL-S2.6,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-6
101323,transport-and-travel,13/00799/FUL-da,13/00799/FUL-S2.7.1,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-7-1
1E+5,transport-and-travel,13/00799/FUL-da,13/00799/FUL-S2.7.2,,2020-05-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-7-2
6E+3,monitoring-fees,13/00799/FUL-da,13/00799/FUL-MON,,2020-10-19,local-authority-eng:SND,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-MON
108655,open-space-and-leisure,13/01337/FUL-da,13/01337/FUL-C3.,2014-11-13,2020-05-19,local-authority-eng:SND,2014-01-22,,/developer-agreement-contribution/local-authority-eng/SND/13-01337-FUL-C3-
108655,open-space-and-leisure,14/01166/VAR-da,14/01166/VAR-C3.,,2020-10-19,local-authority-eng:SND,2014-11-13,,/developer-agreement-contribution/local-authority-eng/SND/14-01166-VAR-C3-
98561,affordable-housing,13/01617/FUL-da,13/01617/FUL-S2.a,,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-a
9.6E+4,affordable-housing,13/01617/FUL-da,13/01617/FUL-S2.b,,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-b
9.6E+4,affordable-housing,13/01617/FUL-da,13/01617/FUL-S2.c,,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-c
9.6E+4,affordable-housing,13/01617/FUL-da,13/01617/FUL-S2.d,,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-d
4.78E+4,green-infrastructure,13/01617/FUL-da,13/01617/FUL-S3.,,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S3-
44163,open-space-and-leisure,13/01617/FUL-da,13/01617/FUL-S4.,2015-08-13,2020-05-19,local-authority-eng:SND,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S4-
44864,open-space-and-leisure,15/00684/VAR-da,15/00684/VAR-C4.,,2020-05-19,local-authority-eng:SND,2015-08-13,,/developer-agreement-contribution/local-authority-eng/SND/15-00684-VAR-C4-
59757,affordable-housing,13/02388/FUL-da,13/02388/FUL-S2.1.1,2014-12-14,2020-05-20,local-authority-eng:SND,2014-03-07,,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S2-1-1
139433,affordable-housing,13/02388/FUL-da,13/02388/FUL-S2.1.2,2014-12-14,2020-05-20,local-authority-eng:SND,2014-03-07,,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S2-1-2
59445,education,13/02388/FUL-da,13/02388/FUL-S3.,2014-12-14,2020-05-20,local-authority-eng:SND,2014-03-07,,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S3-
